timestamp,device,estimated_area,distance_to_master_bedroom,distance_to_master_bathroom,distance_to_lounge,distance_to_kitchen,distance_to_office,distance_to_sky_floor,distance_to_balcony
2025-02-09T06:57:35.567229-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T06:57:35.567716-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T06:57:35.568169-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T06:57:35.568625-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T06:57:35.569086-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T06:57:35.569630-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T06:57:35.570128-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T06:57:35.570601-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T06:57:35.571077-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T06:57:35.571550-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T06:57:35.572053-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T06:57:35.572521-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T06:57:35.573031-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T06:57:35.573507-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T06:57:35.574038-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T06:57:35.574529-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T06:57:35.575020-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T06:57:35.575486-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T06:57:35.575972-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T06:57:35.576463-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T06:57:35.576949-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T06:57:35.577400-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T06:57:35.577883-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T06:57:35.578348-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T06:57:35.578852-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T06:57:35.579315-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T06:57:35.579816-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T06:57:35.580273-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T06:57:35.580764-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T06:57:35.581241-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T06:57:35.581761-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T06:57:35.582227-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T06:57:35.582695-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T06:57:35.583155-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T06:57:35.583669-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T06:57:35.584146-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T06:57:35.584605-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T06:57:35.585074-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T06:57:35.585549-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T06:57:35.586025-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T06:57:35.586479-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T06:57:35.586943-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T06:57:35.587408-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T06:57:35.587903-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T06:57:35.588352-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T06:57:35.588823-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T06:57:35.589262-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T06:57:35.589722-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T06:57:35.590193-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T06:57:35.590667-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T06:57:35.591120-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T06:57:35.591582-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T06:57:35.592075-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T06:57:35.592557-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T06:57:35.593093-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T06:57:35.593549-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T06:57:35.594026-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T06:57:35.594500-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T06:57:35.594971-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T06:57:35.595432-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T06:57:35.595927-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T06:57:35.596383-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T06:57:35.596911-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T06:57:35.597415-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T06:57:35.597918-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T06:57:35.598383-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T06:57:35.598911-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T06:57:35.599377-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T06:57:35.599886-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T06:57:35.600349-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T06:57:35.600831-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T06:57:35.601300-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T06:57:35.601778-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T06:57:35.602243-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T06:57:35.602733-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T06:57:35.603192-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T06:57:35.603667-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T06:57:35.604121-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T06:57:35.604571-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T06:57:35.605061-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T06:57:35.605528-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T06:57:35.606000-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T06:57:35.606444-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T06:57:35.606906-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T06:57:35.607382-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T06:57:35.607899-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T06:57:35.608360-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:43.184092-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:43.185811-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:43.186494-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:43.187144-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:43.187760-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:43.188329-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:43.188957-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:43.189548-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:43.190147-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:43.190712-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:43.191261-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:43.191810-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:43.192331-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:43.192921-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:43.193445-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:43.193982-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:43.194480-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:43.195024-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:43.195531-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:43.196058-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:43.196552-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:43.197091-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:43.197604-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:43.198146-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:43.198640-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:43.199155-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:43.199670-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:43.200199-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:43.200708-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:43.201220-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:43.201748-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:43.202275-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:43.202825-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:43.203379-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:43.204420-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:43.205348-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:43.206265-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:43.207228-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:43.208182-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:43.209152-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:43.210094-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:43.211060-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:43.211786-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:43.212351-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:43.212915-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:43.213460-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:43.214094-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:43.214660-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:43.215207-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:43.215735-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:43.216257-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:43.216801-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:43.217315-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:43.217840-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:43.218341-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:43.218901-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:43.219417-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:43.219976-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:43.220489-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:43.221038-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:43.221543-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:43.222066-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:43.222594-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:43.223143-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:43.223664-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:43.224201-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:43.224835-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:43.225388-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:43.225926-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:43.226441-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:43.227000-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:43.227507-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:43.228078-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:43.228584-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:43.229124-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:43.229636-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:43.230190-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:43.230696-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:43.231181-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:43.231685-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:43.232180-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:43.232690-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:43.233209-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:43.233713-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:43.234238-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:43.234775-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:43.235298-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:43.235826-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:43.236343-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:43.236891-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:43.237379-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:43.237890-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:43.238365-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:43.238887-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:43.239395-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:43.239926-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:43.240437-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:43.240967-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:43.241458-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:43.242017-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:43.242572-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:43.243083-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:43.243599-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:43.244103-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:43.244599-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:43.245135-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:43.245630-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:43.246121-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:43.246591-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:43.247070-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:43.247619-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:43.248211-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:43.248729-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:43.249264-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:43.249899-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:43.250533-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:43.251136-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:43.251872-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:43.252419-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:43.252974-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:43.253496-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:43.254049-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:43.254554-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:43.255087-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:43.255587-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:43.256150-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:43.256675-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:43.257195-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:43.257700-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:43.258214-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:43.258725-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:43.259259-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:43.259784-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:43.260286-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:43.260835-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:43.261331-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:43.261850-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:43.262365-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:43.262940-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:43.263452-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:43.263982-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:43.264476-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:43.265010-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:43.265503-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:43.266014-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:43.266495-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:43.267005-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:43.267510-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:43.268030-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:43.268517-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:43.269020-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:43.269509-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:43.270033-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:43.270526-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:43.271050-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:43.271529-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:43.272057-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:43.272563-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:43.273088-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:43.273594-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:43.274139-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:43.274632-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:43.275153-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:43.275644-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:43.276168-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:43.276682-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:43.277193-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:43.277684-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:43.278202-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:43.278716-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:43.279221-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:43.279719-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:43.280213-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:43.280704-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:43.281228-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:43.281728-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:43.282226-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:43.282719-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:43.283212-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:43.283714-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:43.284234-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:43.284742-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:43.285237-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:43.285741-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:43.286265-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:43.286776-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:43.287276-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:43.287767-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:43.288293-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:43.288824-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:43.289315-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:43.289829-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:43.290317-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:43.290842-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:43.291346-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:43.291864-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:43.292358-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:43.292915-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:43.293415-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:43.293946-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:43.294484-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:43.295042-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
